region,subregion,dop2,DOY2,DOY3,CWAD_mean,CWAD_sd
iowa,sac,Sep-15,Jun-1,Jun-1,5562.186261534921,938.7382273693086
iowa,sac,Sep-15,Jun-15,Jun-15,5740.684997098413,889.7029329289649
iowa,sac,Sep-15,Jul-1,Jul-1,5773.391386279365,875.8854496352718
iowa,sac,Sep-15,Jul-15,Jul-15,5774.223001474603,875.4161759981657
iowa,sac,Oct-7,Apr-1,Apr-1,362.4788950285714,526.0846660749244
iowa,sac,Oct-7,Apr-15,Apr-15,819.0250722936509,900.3281579780879
iowa,sac,Oct-7,May-1,May-1,1787.5585358079366,1191.981237576342
iowa,sac,Oct-7,May-15,May-15,2983.3120715920636,1095.357462579832
iowa,sac,Oct-7,Jun-1,Jun-1,4150.052601204762,818.7135237492624
iowa,sac,Oct-7,Jun-15,Jun-15,4728.932740379365,588.9267887732145
iowa,sac,Oct-7,Jul-1,Jul-1,4970.359012247619,473.7031143299276
iowa,sac,Oct-7,Jul-15,Jul-15,5004.089132919047,452.46981669579776
iowa,sac,Nov-1,Apr-1,Apr-1,30.14854456190476,72.94423316793208
iowa,sac,Nov-1,Apr-15,Apr-15,138.36102986666666,282.9854121482496
iowa,sac,Nov-1,May-1,May-1,534.7809542301587,706.5078757770318
iowa,sac,Nov-1,May-15,May-15,1378.0080648698413,1041.9746129221305
iowa,sac,Nov-1,Jun-1,Jun-1,2835.7715606365077,1054.7134345130212
iowa,sac,Nov-1,Jun-15,Jun-15,3857.503094352381,783.9225753923938
iowa,sac,Nov-1,Jul-1,Jul-1,4472.319955255555,595.1035831548224
iowa,sac,Nov-1,Jul-15,Jul-15,4652.972998309524,541.6575944169255
iowa,scott,Sep-15,Apr-1,Apr-1,2797.4223845883334,1110.7121974772406
iowa,scott,Sep-15,Apr-15,Apr-15,3695.3647168216667,1089.1385890432875
iowa,scott,Sep-15,May-1,May-1,4564.87998127,1050.0382984070743
iowa,scott,Sep-15,May-15,May-15,5105.015028011667,1093.7553715142565
iowa,scott,Sep-15,Jun-1,Jun-1,5450.530288643334,1145.913935754984
iowa,scott,Sep-15,Jun-15,Jun-15,5532.209454166667,1155.5311113994644
iowa,scott,Sep-15,Jul-1,Jul-1,5542.21337466,1156.294868587939
iowa,scott,Sep-15,Jul-15,Jul-15,5542.263763031667,1156.2942312835262
iowa,scott,Oct-7,Apr-1,Apr-1,677.2086064133333,794.5014791018185
iowa,scott,Oct-7,Apr-15,Apr-15,1370.550090355,1135.1244080415331
iowa,scott,Oct-7,May-1,May-1,2574.607817395,1195.5498058081785
iowa,scott,Oct-7,May-15,May-15,3670.2417889783333,984.0838002724731
iowa,scott,Oct-7,Jun-1,Jun-1,4562.623056598333,756.4193361330572
iowa,scott,Oct-7,Jun-15,Jun-15,4929.052759598333,643.3104703275093
iowa,scott,Oct-7,Jul-1,Jul-1,5055.400658918334,590.5660380807672
iowa,scott,Oct-7,Jul-15,Jul-15,5066.462475375,584.1007138642882
iowa,scott,Nov-1,Apr-1,Apr-1,77.99502897666666,145.0812944808338
iowa,scott,Nov-1,Apr-15,Apr-15,290.1937887916667,483.9608716192758
iowa,scott,Nov-1,May-1,May-1,899.5004640483334,932.8557532660307
iowa,scott,Nov-1,May-15,May-15,1955.2648943733334,1160.4565872488986
iowa,scott,Nov-1,Jun-1,Jun-1,3287.7129452066665,1151.6145598416897
iowa,scott,Nov-1,Jun-15,Jun-15,4011.428561423333,1109.994030643009
iowa,scott,Nov-1,Jul-1,Jul-1,4405.1812244033335,1099.6665281378685
iowa,scott,Nov-1,Jul-15,Jul-15,4496.124314965,1099.9033992497407
iowa,shelby,Sep-15,Apr-1,Apr-1,2576.86546484,1144.4046336571034
iowa,shelby,Sep-15,Apr-15,Apr-15,3329.5705878022222,1160.8928570423273
iowa,shelby,Sep-15,May-1,May-1,4106.417007044444,1142.5655410928257
iowa,shelby,Sep-15,May-15,May-15,4601.362618633333,1204.1373644882929
iowa,shelby,Sep-15,Jun-1,Jun-1,4908.922179104445,1261.6922538223366
iowa,shelby,Sep-15,Jun-15,Jun-15,4991.350340117778,1272.6440542618031
iowa,shelby,Sep-15,Jul-1,Jul-1,5001.692016093333,1273.7128540005313
iowa,shelby,Sep-15,Jul-15,Jul-15,5001.72341222,1273.7179977905232
iowa,shelby,Oct-7,Apr-1,Apr-1,696.82521442,740.1530269034638
iowa,shelby,Oct-7,Apr-15,Apr-15,1336.387372648889,1054.0191736691193
iowa,shelby,Oct-7,May-1,May-1,2359.674161482222,1157.5938225513678
iowa,shelby,Oct-7,May-15,May-15,3329.1652361177776,1005.1609832631495
iowa,shelby,Oct-7,Jun-1,Jun-1,4116.784947288889,908.5892461840485
iowa,shelby,Oct-7,Jun-15,Jun-15,4471.9940680244445,871.2403618769335
iowa,shelby,Oct-7,Jul-1,Jul-1,4596.171738075555,859.1211756253875
iowa,shelby,Oct-7,Jul-15,Jul-15,4607.863165211111,857.4602551212912
iowa,shelby,Nov-1,Apr-1,Apr-1,78.5426722888889,155.82672450876314
iowa,shelby,Nov-1,Apr-15,Apr-15,293.3759654333333,466.4610771715359
iowa,shelby,Nov-1,May-1,May-1,900.1843167311112,875.2654928405179
iowa,shelby,Nov-1,May-15,May-15,1882.589863651111,1059.1585530161544
iowa,shelby,Nov-1,Jun-1,Jun-1,3097.4226314933335,972.4574788501793
iowa,shelby,Nov-1,Jun-15,Jun-15,3833.3954689711113,832.4052023505309
iowa,shelby,Nov-1,Jul-1,Jul-1,4229.1646464177775,790.3025253809507
iowa,shelby,Nov-1,Jul-15,Jul-15,4325.015741931111,783.6190969600865
iowa,sioux,Sep-15,Apr-1,Apr-1,1429.8745869833333,1023.848763182926
iowa,sioux,Sep-15,Apr-15,Apr-15,2250.7536812,1188.5358618951666
iowa,sioux,Sep-15,May-1,May-1,3381.1924418488097,1176.89619813784
iowa,sioux,Sep-15,May-15,May-15,4259.889623316667,1097.1699520201603
iowa,sioux,Sep-15,Jun-1,Jun-1,4908.740130661905,1119.364486107034
iowa,sioux,Sep-15,Jun-15,Jun-15,5151.976641925,1125.3696184331216
iowa,sioux,Sep-15,Jul-1,Jul-1,5215.356490703572,1124.5840624701289
iowa,sioux,Sep-15,Jul-15,Jul-15,5218.475191567857,1124.3090526425542
iowa,sioux,Oct-7,Apr-1,Apr-1,188.48770735595238,304.10494604584636
iowa,sioux,Oct-7,Apr-15,Apr-15,475.64972022380954,594.0811328281702
iowa,sioux,Oct-7,May-1,May-1,1254.7256427428572,978.8950420115991
iowa,sioux,Oct-7,May-15,May-15,2399.925401664286,1057.4127601596022
iowa,sioux,Oct-7,Jun-1,Jun-1,3670.7012131309525,897.298060212208
iowa,sioux,Oct-7,Jun-15,Jun-15,4329.16058012619,769.0969597502935
iowa,sioux,Oct-7,Jul-1,Jul-1,4668.385343530952,721.4744790136485
iowa,sioux,Oct-7,Jul-15,Jul-15,4732.54607905,713.2641518091905
iowa,sioux,Nov-1,Apr-1,Apr-1,15.552670277380953,46.86672967964939
iowa,sioux,Nov-1,Apr-15,Apr-15,69.21132026904762,153.68487465060468
iowa,sioux,Nov-1,May-1,May-1,339.81426014285717,510.7904247039735
iowa,sioux,Nov-1,May-15,May-15,1017.3425472559524,907.1833856165584
iowa,sioux,Nov-1,Jun-1,Jun-1,2408.9740290964287,1099.8543033970363
iowa,sioux,Nov-1,Jun-15,Jun-15,3447.621414208333,992.4467590339885
iowa,sioux,Nov-1,Jul-1,Jul-1,4170.080564608334,929.0450412978001
iowa,sioux,Nov-1,Jul-15,Jul-15,4411.94787835119,920.1133610418298
iowa,story,Sep-15,Apr-1,Apr-1,2448.571177165,1293.813960170647
iowa,story,Sep-15,Apr-15,Apr-15,3466.8535891966667,1315.408735658273
iowa,story,Sep-15,May-1,May-1,4581.109332588333,1180.2148369017773
iowa,story,Sep-15,May-15,May-15,5339.84097055,1085.0800568512786
iowa,story,Sep-15,Jun-1,Jun-1,5832.44289769,1054.3532778461151
iowa,story,Sep-15,Jun-15,Jun-15,5967.565353641667,1032.5398909685364
iowa,story,Sep-15,Jul-1,Jul-1,5987.594441125,1025.61081890128
iowa,story,Sep-15,Jul-15,Jul-15,5987.8906009366665,1025.4334847996204
iowa,story,Oct-7,Apr-1,Apr-1,494.27720597166666,675.4912391490676
iowa,story,Oct-7,Apr-15,Apr-15,1052.8454236933333,1074.9549542554764
iowa,story,Oct-7,May-1,May-1,2138.8121249083333,1278.6944226460712
iowa,story,Oct-7,May-15,May-15,3386.30863149,1116.4891703739415
iowa,story,Oct-7,Jun-1,Jun-1,4521.268888515,823.0172767428231
iowa,story,Oct-7,Jun-15,Jun-15,5025.359125785,616.8027760119096
iowa,story,Oct-7,Jul-1,Jul-1,5215.26679054,511.83773294040446
iowa,story,Oct-7,Jul-15,Jul-15,5236.231093121667,494.66793212777657
iowa,story,Nov-1,Apr-1,Apr-1,47.98427870166667,97.93457407988784
iowa,story,Nov-1,Apr-15,Apr-15,200.282433085,373.7784404145222
iowa,story,Nov-1,May-1,May-1,680.6348792816667,824.5990756122003
iowa,story,Nov-1,May-15,May-15,1647.3931283266666,1113.4392388954993
iowa,story,Nov-1,Jun-1,Jun-1,3168.419474388333,1043.6401750846828
iowa,story,Nov-1,Jun-15,Jun-15,4122.702116988334,780.3422610047662
iowa,story,Nov-1,Jul-1,Jul-1,4665.54444089,587.7350007936244
iowa,story,Nov-1,Jul-15,Jul-15,4807.515034961667,536.6233043072059
iowa,tama,Sep-15,Apr-1,Apr-1,2237.060517252,1193.7203913619726
iowa,tama,Sep-15,Apr-15,Apr-15,3143.426498830667,1175.1747498481698
iowa,tama,Sep-15,May-1,May-1,4123.71024734,1010.841251706367
iowa,tama,Sep-15,May-15,May-15,4766.318317268,928.8501783538674
iowa,tama,Sep-15,Jun-1,Jun-1,5212.987438572,934.2312628263886
iowa,tama,Sep-15,Jun-15,Jun-15,5354.290132301333,929.6705998712113
iowa,tama,Sep-15,Jul-1,Jul-1,5380.210789038667,924.8907199419422
iowa,tama,Sep-15,Jul-15,Jul-15,5380.883935904,924.6774914981838
iowa,tama,Oct-7,Apr-1,Apr-1,432.8127690133333,625.291474209709
iowa,tama,Oct-7,Apr-15,Apr-15,924.494464488,988.4956526822834
iowa,tama,Oct-7,May-1,May-1,1936.6931542093334,1181.7382073419794
iowa,tama,Oct-7,May-15,May-15,3092.08228832,1035.8676113706913
iowa,tama,Oct-7,Jun-1,Jun-1,4142.378396629333,794.8204810832176
iowa,tama,Oct-7,Jun-15,Jun-15,4624.957696224,666.8038628140314
iowa,tama,Oct-7,Jul-1,Jul-1,4826.516658537334,603.225624617686
iowa,tama,Oct-7,Jul-15,Jul-15,4853.9537284866665,589.709718352299
iowa,tama,Nov-1,Apr-1,Apr-1,42.307828605333334,87.93335534920942
iowa,tama,Nov-1,Apr-15,Apr-15,173.241277088,334.84076878324
iowa,tama,Nov-1,May-1,May-1,603.357095108,765.5334503506073
iowa,tama,Nov-1,May-15,May-15,1488.6919079986667,1053.815435410177
iowa,tama,Nov-1,Jun-1,Jun-1,2937.8160665893333,996.4043062576612
iowa,tama,Nov-1,Jun-15,Jun-15,3846.824947938667,797.2424017441571
iowa,tama,Nov-1,Jul-1,Jul-1,4381.576330073333,689.2188752618721
iowa,tama,Nov-1,Jul-15,Jul-15,4535.996827477334,659.5769231768024
iowa,taylor,Sep-15,Apr-1,Apr-1,3403.252612293333,1138.8588923559369
iowa,taylor,Sep-15,Apr-15,Apr-15,4143.305243391666,1262.0973451054913
iowa,taylor,Sep-15,May-1,May-1,4785.323822103333,1423.9182476466451
iowa,taylor,Sep-15,May-15,May-15,5138.640185345,1550.8367558220154
iowa,taylor,Sep-15,Jun-1,Jun-1,5312.331557245,1617.2977792083254
iowa,taylor,Sep-15,Jun-15,Jun-15,5336.13346879,1626.8037768029342
iowa,taylor,Sep-15,Jul-1,Jul-1,5336.9855125916665,1627.156550580743
iowa,taylor,Sep-15,Jul-15,Jul-15,5336.9855125916665,1627.156550580743
iowa,taylor,Oct-7,Apr-1,Apr-1,1438.4868491666666,1156.1727786542547
iowa,taylor,Oct-7,Apr-15,Apr-15,2387.3241279666668,1375.2928263324193
iowa,taylor,Oct-7,May-1,May-1,3561.0398064266665,1212.3764913576965
iowa,taylor,Oct-7,May-15,May-15,4461.715581998334,931.3948184753625
iowa,taylor,Oct-7,Jun-1,Jun-1,5085.674960915,703.3845006595882
iowa,taylor,Oct-7,Jun-15,Jun-15,5289.64341943,601.3574554964872
iowa,taylor,Oct-7,Jul-1,Jul-1,5333.324695641667,572.5677833878061
iowa,taylor,Oct-7,Jul-15,Jul-15,5334.219932173333,571.8197016677458
iowa,taylor,Nov-1,Apr-1,Apr-1,245.93678086166668,361.3801942607389
iowa,taylor,Nov-1,Apr-15,Apr-15,708.6819444683333,807.074260410054
iowa,taylor,Nov-1,May-1,May-1,1663.57200572,1163.4477616626152
iowa,taylor,Nov-1,May-15,May-15,2866.6573691716667,1117.370039940778
iowa,taylor,Nov-1,Jun-1,Jun-1,4030.9105196116666,789.0824286279053
iowa,taylor,Nov-1,Jun-15,Jun-15,4585.496615771666,547.8419568097934
iowa,taylor,Nov-1,Jul-1,Jul-1,4818.928043693333,418.7023738576049
iowa,taylor,Nov-1,Jul-15,Jul-15,4850.908069596667,397.0590866179333
iowa,union,Sep-15,Apr-1,Apr-1,3237.1716310944444,1140.9249484608729
iowa,union,Sep-15,Apr-15,Apr-15,4053.328747988889,1134.9938888000784
iowa,union,Sep-15,May-1,May-1,4782.510229325,1131.4568835388159
iowa,union,Sep-15,May-15,May-15,5206.266463344445,1187.0055674719613
iowa,union,Sep-15,Jun-1,Jun-1,5445.298291683333,1227.4129172773087
iowa,union,Sep-15,Jun-15,Jun-15,5491.144535791666,1233.267548537466
iowa,union,Sep-15,Jul-1,Jul-1,5494.605685772222,1233.5994443340767
iowa,union,Sep-15,Jul-15,Jul-15,5494.605691008333,1233.5994450612152
iowa,union,Oct-7,Apr-1,Apr-1,1068.5536546722221,1006.918163501433
iowa,union,Oct-7,Apr-15,Apr-15,1909.9879769527777,1295.9872520414674
iowa,union,Oct-7,May-1,May-1,3089.095218147222,1247.3758476172898
iowa,union,Oct-7,May-15,May-15,4071.3903583611113,952.8975956316439
iowa,union,Oct-7,Jun-1,Jun-1,4799.194293658334,690.2694479514087
iowa,union,Oct-7,Jun-15,Jun-15,5077.373528519444,551.6730114116942
iowa,union,Oct-7,Jul-1,Jul-1,5155.053040747222,493.9513644489617
iowa,union,Oct-7,Jul-15,Jul-15,5158.831266361111,489.9851199161118
iowa,union,Nov-1,Apr-1,Apr-1,154.27226120833333,263.27794580581985
iowa,union,Nov-1,Apr-15,Apr-15,485.40949947222225,659.8674548884516
iowa,union,Nov-1,May-1,May-1,1285.21048435,1072.9683279076608
iowa,union,Nov-1,May-15,May-15,2438.1339916694446,1137.8640809968795
iowa,union,Nov-1,Jun-1,Jun-1,3706.4740341166666,843.0096537921463
iowa,union,Nov-1,Jun-15,Jun-15,4363.142676888889,596.0493548051317
iowa,union,Nov-1,Jul-1,Jul-1,4676.792454316666,446.046399791628
iowa,union,Nov-1,Jul-15,Jul-15,4734.814691988889,407.04229294504813
iowa,van buren,Sep-15,Apr-1,Apr-1,3401.4211667783334,957.1060268878966
iowa,van buren,Sep-15,Apr-15,Apr-15,4080.077086216667,1062.2919343596143
iowa,van buren,Sep-15,May-1,May-1,4640.613299358333,1223.0663128301846
iowa,van buren,Sep-15,May-15,May-15,4959.161742981667,1340.391406235493
iowa,van buren,Sep-15,Jun-1,Jun-1,5121.431813398333,1403.3626624084538
iowa,van buren,Sep-15,Jun-15,Jun-15,5143.364322263334,1411.8407279018923
iowa,van buren,Sep-15,Jul-1,Jul-1,5144.503846076666,1412.3156153391221
iowa,van buren,Sep-15,Jul-15,Jul-15,5144.503846076666,1412.3156153391221
iowa,van buren,Oct-7,Apr-1,Apr-1,1334.7404479733334,1057.3144252825302
iowa,van buren,Oct-7,Apr-15,Apr-15,2275.554586946667,1198.0165081933321
iowa,van buren,Oct-7,May-1,May-1,3413.0116673083335,1021.11744884216
iowa,van buren,Oct-7,May-15,May-15,4192.148059471667,822.5689847741016
iowa,van buren,Oct-7,Jun-1,Jun-1,4740.726035141666,699.6881292577641
iowa,van buren,Oct-7,Jun-15,Jun-15,4925.033287946667,646.903226180681
iowa,van buren,Oct-7,Jul-1,Jul-1,4966.416859725,628.1638030726358
iowa,van buren,Oct-7,Jul-15,Jul-15,4967.506070631666,627.6152147223075
iowa,van buren,Nov-1,Apr-1,Apr-1,231.91409851333333,370.5814552302787
iowa,van buren,Nov-1,Apr-15,Apr-15,653.8956620416667,799.0873635075849
iowa,van buren,Nov-1,May-1,May-1,1597.4039700316666,1107.0890465694363
iowa,van buren,Nov-1,May-15,May-15,2744.308394843333,1061.4431610574136
iowa,van buren,Nov-1,Jun-1,Jun-1,3770.804718765,901.2948120225743
iowa,van buren,Nov-1,Jun-15,Jun-15,4247.269072606667,824.3137552739923
iowa,van buren,Nov-1,Jul-1,Jul-1,4462.555494451667,778.7397593813994
iowa,van buren,Nov-1,Jul-15,Jul-15,4493.0016919283335,770.97596006076
iowa,wapello,Sep-15,Apr-1,Apr-1,3242.057793873333,1032.9437669709828
iowa,wapello,Sep-15,Apr-15,Apr-15,3984.9993614733335,1153.6120997009411
iowa,wapello,Sep-15,May-1,May-1,4625.126807948889,1335.4903971037597
iowa,wapello,Sep-15,May-15,May-15,4992.007020793333,1471.07410858946
iowa,wapello,Sep-15,Jun-1,Jun-1,5182.123437268889,1541.7266463514886
iowa,wapello,Sep-15,Jun-15,Jun-15,5210.3976453177775,1551.3395428980666
iowa,wapello,Sep-15,Jul-1,Jul-1,5212.206758664444,1551.9448042992294
iowa,wapello,Sep-15,Jul-15,Jul-15,5212.206758664444,1551.9448042992294
iowa,wapello,Oct-7,Apr-1,Apr-1,1132.6908064355555,975.2360534602153
iowa,wapello,Oct-7,Apr-15,Apr-15,1994.5114238266667,1163.8350049777944
iowa,wapello,Oct-7,May-1,May-1,3143.3653771755558,1092.901874110209
iowa,wapello,Oct-7,May-15,May-15,4000.4952128288887,962.8371142968501
iowa,wapello,Oct-7,Jun-1,Jun-1,4621.9592772333335,921.5487536536807
iowa,wapello,Oct-7,Jun-15,Jun-15,4835.269906406666,896.6294450176363
iowa,wapello,Oct-7,Jul-1,Jul-1,4888.002991637778,882.6663788547284
iowa,wapello,Oct-7,Jul-15,Jul-15,4889.938824451111,881.9710771984049
iowa,wapello,Nov-1,Apr-1,Apr-1,184.63493143333332,308.7247177170141
iowa,wapello,Nov-1,Apr-15,Apr-15,537.0844413688889,701.9082439515688
iowa,wapello,Nov-1,May-1,May-1,1399.1939374488888,1024.0977743955261
iowa,wapello,Nov-1,May-15,May-15,2552.346144348889,1004.6076201468591
iowa,wapello,Nov-1,Jun-1,Jun-1,3681.505693166667,813.6835173957289
iowa,wapello,Nov-1,Jun-15,Jun-15,4218.07365618,702.8610791255396
iowa,wapello,Nov-1,Jul-1,Jul-1,4469.234276284445,637.834296648233
iowa,wapello,Nov-1,Jul-15,Jul-15,4509.066047706667,624.1084553884646
iowa,warren,Sep-15,Apr-1,Apr-1,3058.7588870789473,1124.0835469430672
iowa,warren,Sep-15,Apr-15,Apr-15,3936.922032873684,1108.172451806954
iowa,warren,Sep-15,May-1,May-1,4755.90622642807,1079.3351617911292
iowa,warren,Sep-15,May-15,May-15,5251.61908961579,1123.3831524482061
iowa,warren,Sep-15,Jun-1,Jun-1,5538.730664766666,1157.8188034827626
iowa,warren,Sep-15,Jun-15,Jun-15,5597.157544566667,1160.7153837083142
iowa,warren,Sep-15,Jul-1,Jul-1,5602.61344527193,1160.4827502770809
iowa,warren,Sep-15,Jul-15,Jul-15,5602.614451443859,1160.4824829002578
iowa,warren,Oct-7,Apr-1,Apr-1,869.1490435824561,889.7134369111822
iowa,warren,Oct-7,Apr-15,Apr-15,1628.0436107473683,1167.5013941796778
iowa,warren,Oct-7,May-1,May-1,2820.162690742105,1182.7150764989249
iowa,warren,Oct-7,May-15,May-15,3860.319077194737,942.3036557516915
iowa,warren,Oct-7,Jun-1,Jun-1,4656.632579738596,733.1771445904919
iowa,warren,Oct-7,Jun-15,Jun-15,4968.389496540351,623.9499353708579
iowa,warren,Oct-7,Jul-1,Jul-1,5062.065141424561,574.8517387340132
iowa,warren,Oct-7,Jul-15,Jul-15,5067.745423401754,570.153454116483
iowa,warren,Nov-1,Apr-1,Apr-1,118.98215758070175,209.98666802640562
iowa,warren,Nov-1,Apr-15,Apr-15,388.0337145245614,572.0316004997434
iowa,warren,Nov-1,May-1,May-1,1106.0896917473685,984.8394109373477
iowa,warren,Nov-1,May-15,May-15,2239.759964622807,1090.8069817228106
iowa,warren,Nov-1,Jun-1,Jun-1,3566.2143355228072,860.7615565898602
iowa,warren,Nov-1,Jun-15,Jun-15,4271.945751103509,624.9340158324885
iowa,warren,Nov-1,Jul-1,Jul-1,4626.484173963157,481.18134686661983
iowa,warren,Nov-1,Jul-15,Jul-15,4697.333135203508,446.4258926228386
iowa,washington,Sep-15,Apr-1,Apr-1,2918.4986888526314,1030.8315596458513
iowa,washington,Sep-15,Apr-15,Apr-15,3731.429448331579,1051.7097006013316
iowa,washington,Sep-15,May-1,May-1,4471.638053222807,1128.7230590803013
iowa,washington,Sep-15,May-15,May-15,4921.208039687719,1239.5379598801235
iowa,washington,Sep-15,Jun-1,Jun-1,5190.538643054386,1314.9345468542788
iowa,washington,Sep-15,Jun-15,Jun-15,5245.24859207193,1326.4331251053627
iowa,washington,Sep-15,Jul-1,Jul-1,5250.5367530719295,1327.0912492195073
iowa,washington,Sep-15,Jul-15,Jul-15,5250.5387595684215,1327.0909613455628
iowa,washington,Oct-7,Apr-1,Apr-1,819.5994833,889.1307528884441
iowa,washington,Oct-7,Apr-15,Apr-15,1566.5745224017544,1147.8243339007304
iowa,washington,Oct-7,May-1,May-1,2739.732870722807,1143.2261929198507
iowa,washington,Oct-7,May-15,May-15,3696.198152777193,974.5021325192696
iowa,washington,Oct-7,Jun-1,Jun-1,4422.242226201754,871.6403851387379
iowa,washington,Oct-7,Jun-15,Jun-15,4707.52712358421,822.9955502745771
iowa,washington,Oct-7,Jul-1,Jul-1,4795.601838007017,794.7617371840786
iowa,washington,Oct-7,Jul-15,Jul-15,4801.679821466667,791.6523922576383
iowa,washington,Nov-1,Apr-1,Apr-1,112.80540474561404,209.05898694558303
iowa,washington,Nov-1,Apr-15,Apr-15,361.68363591578947,577.5051881815997
iowa,washington,Nov-1,May-1,May-1,1032.147428936842,967.326084917065
iowa,washington,Nov-1,May-15,May-15,2091.530240989474,1111.6443136331634
iowa,washington,Nov-1,Jun-1,Jun-1,3256.150816480702,1106.4504173698094
iowa,washington,Nov-1,Jun-15,Jun-15,3842.495454263158,1114.6046873491146
iowa,washington,Nov-1,Jul-1,Jul-1,4147.18998652807,1116.938329454185
iowa,washington,Nov-1,Jul-15,Jul-15,4212.151475289474,1113.9223448247603
iowa,wayne,Sep-15,Apr-1,Apr-1,3313.895470275,1014.4741386019016
iowa,wayne,Sep-15,Apr-15,Apr-15,4096.4967071716665,1029.1216649109454
iowa,wayne,Sep-15,May-1,May-1,4744.4611735183335,1098.4994037935542
iowa,wayne,Sep-15,May-15,May-15,5121.395796903334,1180.3993360618229
iowa,wayne,Sep-15,Jun-1,Jun-1,5332.784953356667,1227.1971072679871
iowa,wayne,Sep-15,Jun-15,Jun-15,5368.2944483266665,1233.841745252121
iowa,wayne,Sep-15,Jul-1,Jul-1,5370.850476258333,1234.2179085986404
iowa,wayne,Sep-15,Jul-15,Jul-15,5370.850477871667,1234.2179087419797
iowa,wayne,Oct-7,Apr-1,Apr-1,1159.0842587516668,1002.4140047339766
iowa,wayne,Oct-7,Apr-15,Apr-15,2061.220689858333,1238.9351563333512
iowa,wayne,Oct-7,May-1,May-1,3238.16418988,1109.7214881279917
iowa,wayne,Oct-7,May-15,May-15,4133.551878261666,844.3518895234866
iowa,wayne,Oct-7,Jun-1,Jun-1,4778.232243015,646.0919326059523
iowa,wayne,Oct-7,Jun-15,Jun-15,5014.521436451667,548.2519950774583
iowa,wayne,Oct-7,Jul-1,Jul-1,5077.338765958333,507.53128419712215
iowa,wayne,Oct-7,Jul-15,Jul-15,5079.722568993333,505.6258179076529
iowa,wayne,Nov-1,Apr-1,Apr-1,183.23964353666668,291.3928265205429
iowa,wayne,Nov-1,Apr-15,Apr-15,559.8627431833334,699.8818586326122
iowa,wayne,Nov-1,May-1,May-1,1428.1257484233333,1074.0420228052576
iowa,wayne,Nov-1,May-15,May-15,2583.22785563,1103.7670368562797
iowa,wayne,Nov-1,Jun-1,Jun-1,3734.108251315,923.963808936953
iowa,wayne,Nov-1,Jun-15,Jun-15,4294.92945676,827.7389512852372
iowa,wayne,Nov-1,Jul-1,Jul-1,4562.125705426667,778.7182825365404
iowa,wayne,Nov-1,Jul-15,Jul-15,4605.024248963334,770.8830138279757
iowa,webster,Sep-15,Apr-1,Apr-1,2292.5187152866665,1289.3560784773729
iowa,webster,Sep-15,Apr-15,Apr-15,3294.2258172186666,1328.7259223365052
iowa,webster,Sep-15,May-1,May-1,4473.5811357933335,1211.420117971861
iowa,webster,Sep-15,May-15,May-15,5314.580442837333,1105.0361427427763
iowa,webster,Sep-15,Jun-1,Jun-1,5860.753613564,1074.7048663526102
iowa,webster,Sep-15,Jun-15,Jun-15,6018.469934108,1047.1867406061824
iowa,webster,Sep-15,Jul-1,Jul-1,6043.086198070667,1038.280269222003
iowa,webster,Sep-15,Jul-15,Jul-15,6043.607763764,1037.9429880588339
iowa,webster,Oct-7,Apr-1,Apr-1,408.63886482133336,588.3909286533117
iowa,webster,Oct-7,Apr-15,Apr-15,890.780975992,962.2987120674875
iowa,webster,Oct-7,May-1,May-1,1898.5565079026667,1210.1232626164438
iowa,webster,Oct-7,May-15,May-15,3149.4722685346665,1096.686662120576
iowa,webster,Oct-7,Jun-1,Jun-1,4350.7709826693335,820.7018055905735
iowa,webster,Oct-7,Jun-15,Jun-15,4911.413027510666,595.0789590147859
iowa,webster,Oct-7,Jul-1,Jul-1,5131.045465441333,485.12960448902595
iowa,webster,Oct-7,Jul-15,Jul-15,5158.4948191466665,465.0204962332977
iowa,webster,Nov-1,Apr-1,Apr-1,35.001303134666664,78.67948173319624
iowa,webster,Nov-1,Apr-15,Apr-15,154.03285969333334,309.1492761683886
iowa,webster,Nov-1,May-1,May-1,562.609659772,722.5787555223036
